10000 3333
2723 3355 8.60013236343445
7481 2723 5.18122766656081
4432 7481 9.33220981810418
6781 4432 4.79033092632708
7970 6781 0.177092613235281
7138 7970 2.74153546551805
8085 7138 5.51263653239626
3715 8085 5.6572690206082
7256 3715 6.08622204866332
4572 7256 5.24477053788946
9595 4572 7.20103934540386
6894 9595 2.38238931161479
5254 6894 0.558760219126775
7923 5254 2.66442482996855
1725 7923 7.80069634026002
5350 1725 0.599610497350831
8325 5350 5.6973878911732
3811 8325 4.06405271445198
8529 3811 4.14922071453216
7354 8529 2.33264999339358
5409 7354 0.523836914154963
8595 5409 8.85256298882599
2437 8595 6.24673647993287
6326 2437 0.958263662298044
1997 6326 2.38776908308704
6022 1997 0.821388391452906
9024 6022 0.687638833051345
4987 9024 6.22263381265473
6764 4987 0.0157936276034931
2522 6764 3.15109367051424
5483 2522 7.64609788851143
8792 5483 9.98381806545698
5306 8792 1.51269608091877
5989 5306 1.06131136596634
8861 5989 7.32991759096276
5654 8861 5.12074981043416
3093 5654 1.22265440770018
3856 3093 6.32672258966512
7919 3856 9.44431474731115
5356 7919 5.87935910000684
212 5356 6.51642139475779
1500 212 4.49312821381586
8128 1500 8.39663624559446
8663 8128 7.81896095352042
3792 8663 9.29115543345784
2551 3792 1.30148400290455
2750 2551 7.72498565191025
3120 2750 9.47713616941318
78 3120 7.25278494776614
8587 78 9.56410134926688
4214 8587 9.54818350180144
9807 4214 5.88890786797524
7061 9807 6.89649484682757
6842 7061 1.53604339745119
9073 6842 8.71143872750618
2901 9073 6.17609511235461
274 2901 3.50912650598797
1084 274 4.68607446753158
6715 1084 6.74156178747833
1784 6715 3.56530308046647
8946 1784 3.48798590516463
2576 8946 0.695348812527534
6681 2576 7.72750318958455
3685 6681 6.39808738546211
6996 3685 0.80375767847169
5214 6996 8.4983528700862
1984 5214 6.80645422438456
3315 1984 2.96440826741364
3595 3315 2.5309259540067
1320 3595 2.22944329358359
6110 1320 2.06269984990055
4852 6110 1.32056850387077
917 4852 8.02730598770449
2327 917 4.04965117280103
9544 2327 2.3358667942821
734 9544 7.64540701194594
2574 734 2.56499372016474
1662 2574 0.00225097933299168
7600 1662 6.68716306777295
1205 7600 3.14359823958402
4761 1205 8.99824351035942
5481 4761 4.2819208968827
5091 5481 6.08665820038564
8343 5091 0.0224855686727565
3602 8343 0.399487425126317
609 3602 3.60114932160162
4954 609 4.26160664669052
8349 4954 1.64895507765042
6404 8349 2.502912588355
8020 6404 8.69887044262914
7324 8020 2.58526992412524
6327 7324 0.635434136266646
1545 6327 7.26571621877138
4508 1545 4.46013993798875
2760 4508 3.38764617623095
8455 2760 1.30917743015292
1610 8455 7.89036111022721
4812 1610 3.60198994599688
8311 4812 7.13396897722159
7501 8311 9.78658113785887
7035 7501 1.24685743340063
1394 7035 1.42943059734069
7965 1394 1.54379031929235
8951 7965 5.70434410801059
2992 8951 5.79229986281415
9311 2992 0.77689351798103
9631 9311 4.91291584907369
6699 9631 4.55187300924738
558 6699 1.8055921580763
9182 558 6.9242408380369
9268 9182 1.65241354463713
9174 9268 8.50440655059291
4305 9174 6.03849445325306
2113 4305 2.01279136680757
9019 2113 5.37337014945901
9084 9019 6.67391199491735
2354 9084 4.72983163327552
6629 2354 7.28564371908863
314 6629 3.72302280474852
2533 314 2.77488531314649
1683 2533 7.33790430128987
9165 1683 9.33790430293829
4729 9165 9.61734644654623
6164 4729 9.34476445187418
1004 6164 8.31684696585608
6454 1004 3.48625620405006
5167 6454 5.51713065899943
4205 5167 2.86374331203437
5897 4205 5.79588120190135
288 5897 3.35363312688816
7353 288 0.959032800220392
808 7353 3.38635216128896
6026 808 4.11611466433481
2556 6026 0.813590677741907
7029 2556 8.68004734213397
6919 7029 5.62724832778773
2266 6919 1.83773995822957
1190 2266 4.55029539985521
1316 1190 1.36328449072064
5057 1316 5.83623914795655
2358 5057 8.05119049447836
5735 2358 8.6638800957876
3693 5735 9.28490427806135
9859 3693 0.252637265970215
7292 9859 7.60901358482908
4612 7292 4.9872420971629
780 4612 8.95650544259038
7003 780 6.44662650756604
7063 7003 0.240924155206521
4816 7063 4.07918926696187
5701 4816 4.23422153896237
8227 5701 8.43539467585462
3647 8227 9.4227055812264
8803 3647 0.220166644515025
7174 8803 4.30522984393999
5547 7174 0.104367741783769
1111 5547 4.34032727480808
2620 1111 5.16062476835192
5683 2620 7.46433174970829
3506 5683 9.16895802691219
7596 3506 2.32385177579214
3948 7596 3.85841883706309
8088 3948 5.65771646102203
4299 8088 5.67981710114882
1600 4299 9.72140722746911
8662 1600 2.99045599333102
9858 8662 2.39797293759235
6957 9858 4.90466224311437
5466 6957 6.34170423992554
9754 5466 9.63513614128619
9745 9754 5.84386814811889
8434 9745 4.31232343578106
2246 8434 2.31427927011378
3023 2246 3.19595983234468
5162 3023 9.59036282737369
1396 5162 8.33973599504706
8257 1396 6.49984977255155
9821 8257 8.37300487968339
7788 9821 6.02878905274306
777 7788 2.64018205390162
2517 777 2.42886949955771
8279 2517 0.787801486509245
8000 8279 1.01406708163378
8788 8000 1.59116224983737
6006 8788 1.1545754549304
996 6006 9.7284637982786
3607 996 4.01529201614974
5912 3607 8.98285708816591
8245 5912 0.377521129973779
8926 8245 4.40576391402306
3077 8926 4.92797398644537
3695 3077 2.0132155788929
5992 3695 5.73179377577969
8343 5992 1.09716251693801
5925 8343 7.29066866916209
3604 5925 2.98328686980913
9084 3604 3.21881659067042
200 9084 8.60463840939008
3298 200 7.77568808235397
5117 3298 1.41648872345346
1393 5117 1.43283982670891
8916 1393 8.56348736249988
9878 8916 3.51303472330894
5319 9878 1.71808481060427
643 5319 8.44292794418248
715 643 5.31308881545602
4210 715 2.05865524067175
1766 4210 7.94622091795535
9499 1766 0.979453067966567
9987 9499 7.27696708471701
8310 9987 3.63256295727492
140 8310 7.78344829263265
1669 140 2.91880812467451
5826 1669 8.09830186825696
8960 5826 1.62933168508399
8316 8960 2.37774047120812
1075 8316 5.96825616449973
9903 1075 1.13837095501157
2520 9903 5.34291639866321
8856 2520 7.36458806586686
9117 8856 7.92353549665659
1134 9117 5.36923617468052
2249 1134 8.34970945856806
2659 2249 3.08683410538382
4971 2659 2.90504339232609
2217 4971 4.17831174804252
2164 2217 7.05819420107073
7524 2164 8.79649065356634
6463 7524 3.57412423401268
8050 6463 1.15128232293944
4258 8050 6.56051083562485
6717 4258 6.45285555281877
4605 6717 7.48919111521854
6285 4605 8.51116610608546
6571 6285 5.11070271647579
4287 6571 4.62382626548536
3114 4287 8.48211301934139
5827 3114 4.56514662585779
8020 5827 4.30636417982267
5839 8020 1.95238591062779
5384 5839 9.21850283170226
9964 5384 6.24712478622502
2173 9964 9.36486426293836
5737 2173 2.66781471889349
5257 5737 2.95124456360934
6978 5257 1.6427709969695
6220 6978 2.76227374665378
4326 6220 3.70125825313099
4701 4326 0.884801292364266
2602 4701 5.24518529035976
3283 2602 4.9425760876127
1616 3283 4.10786186740868
1018 1616 6.53854844611697
5489 1018 5.61310145942958
5889 5489 7.80669593170327
7132 5889 2.70275900209302
8582 7132 0.0305801874754863
8958 8582 1.08989937801955
5960 8958 0.255332025072583
9138 5960 9.08577903764272
5253 9138 3.29913977477684
9751 5253 4.29051778773772
1986 9751 0.18653446413051
259 1986 6.55981855477481
1600 259 1.93702790492534
7240 1600 0.17468796199541
7170 7240 4.03841935094899
732 7170 2.84039797365924
1859 732 0.535046166704483
4612 1859 5.69873678227442
3323 4612 3.21936704546314
4909 3323 5.90900366979785
9153 4909 6.21373585846879
6907 9153 1.27453588678197
3975 6907 6.58250333088031
1479 3975 7.88039378924427
3917 1479 9.3683755491217
9475 3917 5.56300167664961
6829 9475 9.47821593370346
2911 6829 9.33412411082092
3702 2911 1.56040388628593
4413 3702 5.49087908983228
9985 4413 2.85791196477501
5046 9985 0.203128427989192
4558 5046 7.9591372805724
1845 4558 2.80337017786383
8619 1845 0.40417497274742
3482 8619 1.01726604802938
9087 3482 5.77085521985406
7538 9087 6.95149664562525
8788 7538 7.72693342638686
9400 8788 0.0673271311862678
3868 9400 0.688029092450897
8250 3868 1.66191363928181
